periodos,26,Recursos,1309,positions,1093,jobs,1000
735.1,735,1,26,292,Q,1,1,0,26,0,28.685976999999994,0.0,28.685976999999994,72.314023
736.1,736,1,26,Gap,G,0,0,0,0,26,0.0,7434.725375999999,7434.725375999999,0
737.1,737,1,26,1307,Q,1,1,0,26,0,24.560340999999994,0.0,24.560340999999994,76.439659
738.1,738,1,26,Gap,G,0,0,0,0,26,0.0,7434.850176,7434.850176,0
739.1,739,1,26,568,Q,1,1,0,26,0,23.668614000000005,0.0,23.668614000000005,77.331386
740.1,740,23,4,884,Q,1,23,0,4,0,15.777569999999997,0.0,15.777569999999997,85.22243
741.1,741,1,26,394,Q,1,1,0,26,0,28.878262000000007,0.0,28.878262000000007,72.121738
742.1,742,1,26,332,Q,1,1,0,26,0,24.099751999999995,0.0,24.099751999999995,76.900248
743.1,743,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
743.2,743,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
743.3,743,1,26,Gap,G,0,0,0,0,26,0.0,7434.687104000001,7434.687104000001,0
744.1,744,1,26,Gap,G,0,0,0,0,26,0.0,7430.621328000001,7430.621328000001,0
745.1,745,1,26,1224,T,6,7,1,20,6,71.51897600000007,1716.4554240000002,1787.9744000000003,62.973348
746.1,746,1,26,516,Q,1,1,0,26,0,25.162723999999997,0.0,25.162723999999997,75.837276
747.1,747,1,26,Hire,H,0,6,5,21,5,140.21565600000008,1402.1565600000004,1542.3722160000004,0
748.1,748,1,26,855,Q,1,1,0,26,0,30.472295000000003,0.0,30.472295000000003,70.527705
749.1,749,1,26,1236,Q,1,1,0,26,0,32.831085,0.0,32.831085,68.168915
750.1,750,1,26,412,Q,1,1,0,26,0,27.55892,0.0,27.55892,73.44108
751.1,751,8,19,1012,Q,1,8,0,19,0,14.551875999999993,0.0,14.551875999999993,86.448124
752.1,752,1,26,1087,Q,1,1,0,26,0,28.325671,0.0,28.325671,72.674329
753.1,753,1,26,1106,Q,1,1,0,26,0,25.474576999999996,0.0,25.474576999999996,75.525423
754.1,754,18,9,1302,Q,4,18,0,9,0,30.298821000000004,0.0,30.298821000000004,70.701179
755.1,755,1,26,1013,Q,1,1,0,26,0,32.80674500000001,0.0,32.80674500000001,68.193255
756.1,756,1,26,1056,Q,1,1,0,26,0,30.874533,0.0,30.874533,70.125467
757.1,757,1,26,Hire,H,0,6,5,21,5,142.76448400000004,1427.64484,1570.409324,0
758.1,758,1,26,Gap,G,0,0,0,0,26,0.0,7346.200575999998,7346.200575999998,0
759.1,759,1,26,Gap,G,0,0,0,0,26,0.0,7440.050175999999,7440.050175999999,0
759.2,759,1,26,Gap,G,0,0,0,0,26,0.0,7440.050175999999,7440.050175999999,0
760.1,760,17,10,1276,Q,13,17,0,10,0,31.264989999999997,0.0,31.264989999999997,69.73501
761.1,761,1,26,796,Q,1,1,0,26,0,34.117327,0.0,34.117327,66.882673
761.2,761,1,26,321,Q,1,1,0,26,0,35.643007,0.0,35.643007,65.356993
762.1,762,1,26,66,T,1,2,1,25,1,71.52039000000002,286.08155999999997,357.60195,64.293091
763.1,763,1,26,792,Q,1,1,0,26,0,32.308113000000006,0.0,32.308113000000006,68.691887
764.1,764,1,26,100,Q,1,1,0,26,0,25.928325,0.0,25.928325,75.071675
765.1,765,1,26,4,Q,5,5,0,22,4,35.600758999999925,1142.54032,1178.141079,65.399241
765.2,765,1,26,894,Q,24,24,0,3,23,35.704385,6569.60684,6605.311225,65.295615
766.1,766,1,26,773,Q,1,1,0,26,0,29.090457999999998,0.0,29.090457999999998,71.909542
767.1,767,1,26,269,Q,1,1,0,26,0,33.293031,0.0,33.293031,67.706969
768.1,768,1,26,1152,Q,1,1,0,26,0,28.025482999999994,0.0,28.025482999999994,72.974517
768.2,768,1,26,850,Q,1,1,0,26,0,28.909383000000005,0.0,28.909383000000005,72.090617
769.1,769,1,26,285,Q,1,1,0,26,0,18.036235000000005,0.0,18.036235000000005,82.963765
770.1,770,1,26,Gap,G,0,0,0,0,26,0.0,7428.154031999999,7428.154031999999,0
771.1,771,1,26,488,T,1,6,5,21,5,67.68099000000007,1353.6198000000002,1421.3007900000002,63.455279
772.1,772,1,26,883,Q,1,1,0,26,0,35.753411,0.0,35.753411,65.246589
773.1,773,19,8,1267,Q,1,19,0,8,0,27.918042,0.0,27.918042,73.081958
774.1,774,1,26,1065,Q,1,1,0,26,0,29.836833,0.0,29.836833,71.163167
775.1,775,19,8,Hire,H,0,19,6,8,0,142.46776,0.0,142.46776,0
775.2,775,19,8,Hire,H,0,19,6,8,0,142.46776,0.0,142.46776,0
776.1,776,1,26,1296,T,18,22,4,5,21,70.83679200000006,5950.290528,6021.1273200000005,64.73643
777.1,777,1,26,197,Q,1,1,0,26,0,20.8763,0.0,20.8763,80.1237
779.1,779,1,26,1156,Q,1,1,0,26,0,27.728612,0.0,27.728612,73.271388
780.1,780,1,26,1259,T,1,5,4,22,4,71.534044,1144.544704,1216.078748,62.923191
781.1,781,1,26,1243,Q,1,1,0,26,0,29.954376999999994,0.0,29.954376999999994,71.045623
783.1,783,1,26,1292,Q,24,24,0,3,23,31.945937999999842,6552.232087999999,6584.178025999999,69.054062
783.2,783,1,26,Gap,G,0,0,0,0,26,0.0,7406.871055999999,7406.871055999999,0
784.1,784,1,26,804,Q,1,1,0,26,0,20.305773000000002,0.0,20.305773000000002,80.694227
785.1,785,1,26,615,Q,1,1,0,26,0,22.454139999999995,0.0,22.454139999999995,78.54586
786.1,786,1,26,1090,Q,1,1,0,26,0,24.626763999999994,0.0,24.626763999999994,76.373236
787.1,787,23,4,1248,Q,1,23,0,4,0,20.785105,0.0,20.785105,80.214895
788.1,788,1,26,Gap,G,0,0,0,0,26,0.0,7419.619584000001,7419.619584000001,0
789.1,789,15,12,1146,Q,1,15,0,12,0,25.381286000000003,0.0,25.381286000000003,75.618714
790.1,790,1,26,419,Q,1,1,0,26,0,22.818866999999997,0.0,22.818866999999997,78.181133
791.1,791,1,26,781,Q,1,1,0,26,0,21.727367,0.0,21.727367,79.272633
791.2,791,1,26,553,Q,1,1,0,26,0,24.543743000000006,0.0,24.543743000000006,76.456257
792.1,792,23,4,142,Q,1,23,0,4,0,20.862313,0.0,20.862313,80.137687
793.1,793,23,4,267,Q,12,23,0,4,0,35.154161,0.0,35.154161,65.845839
794.1,794,1,26,734,Q,1,1,0,26,0,30.703518000000003,0.0,30.703518000000003,70.296482
795.1,795,1,26,1035,Q,1,1,0,26,0,33.850633,0.0,33.850633,67.149367
796.1,796,1,26,266,Q,1,1,0,26,0,23.508162,0.0,23.508162,77.491838
797.1,797,1,26,1203,Q,1,1,0,26,0,33.49049599999999,0.0,33.49049599999999,67.509504
797.2,797,1,26,500,Q,1,1,0,26,0,34.169295000000005,0.0,34.169295000000005,66.830705
797.3,797,1,26,864,Q,1,1,0,26,0,34.875201000000004,0.0,34.875201000000004,66.124799
798.1,798,1,26,Hire,H,0,6,5,21,5,138.599152,1385.99152,1524.590672,0
801.1,801,16,11,334,Q,1,16,0,11,0,35.695958000000005,0.0,35.695958000000005,65.304042
802.1,802,1,26,661,Q,1,1,0,26,0,26.12303,0.0,26.12303,74.87697
803.1,803,1,26,457,Q,1,1,0,26,0,33.280232,0.0,33.280232,67.719768
804.1,804,1,26,136,T,10,11,1,16,10,67.80501800000002,2712.20072,2780.005738,62.977875
805.1,805,1,26,1158,Q,26,26,0,1,25,35.466285000000425,7145.982000000001,7181.448285000001,65.533715
806.1,806,1,26,368,Q,1,1,0,26,0,31.536734999999993,0.0,31.536734999999993,69.463265
806.2,806,1,26,1057,Q,1,1,0,26,0,32.237458000000004,0.0,32.237458000000004,68.762542
806.3,806,1,26,976,Q,1,1,0,26,0,33.998554,0.0,33.998554,67.001446
808.1,808,1,26,129,Q,1,1,0,26,0,33.09202500000001,0.0,33.09202500000001,67.907975
809.1,809,8,19,574,Q,2,8,0,19,0,34.775829,0.0,34.775829,66.224171
810.1,810,1,26,245,Q,1,1,0,26,0,34.336,0.0,34.336,66.664
810.2,810,1,26,638,Q,1,1,0,26,0,35.024542999999994,0.0,35.024542999999994,65.975457
811.1,811,1,26,Gap,G,0,0,0,0,26,0.0,7125.952704,7125.952704,0
812.1,812,2,25,651,Q,1,2,0,25,0,32.866124,0.0,32.866124,68.133876
813.1,813,1,26,120,Q,1,1,0,26,0,28.286150000000006,0.0,28.286150000000006,72.71385
814.1,814,1,26,Gap,G,0,0,0,0,26,0.0,7375.166240000001,7375.166240000001,0
814.2,814,1,26,Gap,G,0,0,0,0,26,0.0,7375.166240000001,7375.166240000001,0
814.3,814,1,26,Gap,G,0,0,0,0,26,0.0,7375.166240000001,7375.166240000001,0
815.1,815,1,26,811,Q,1,1,0,26,0,23.666415999999998,0.0,23.666415999999998,77.333584
816.1,816,1,26,112,Q,1,1,0,26,0,34.867667,0.0,34.867667,66.132333
817.1,817,1,26,Hire,H,0,6,5,21,5,141.786292,1417.86292,1559.649212,0
818.1,818,25,2,1129,Q,3,25,0,2,0,13.279758999999999,0.0,13.279758999999999,87.720241
819.1,819,1,26,406,Q,1,1,0,26,0,27.579029000000006,0.0,27.579029000000006,73.420971
820.1,820,1,26,1233,Q,1,1,0,26,0,27.459128000000007,0.0,27.459128000000007,73.540872
821.1,821,1,26,873,Q,1,1,0,26,0,35.181792,0.0,35.181792,65.818208
822.1,822,1,26,324,Q,1,1,0,26,0,19.684269999999998,0.0,19.684269999999998,81.31573
823.1,823,1,26,236,Q,1,1,0,26,0,21.359739000000005,0.0,21.359739000000005,79.640261
824.1,824,1,26,835,Q,1,1,0,26,0,33.694142,0.0,33.694142,67.305858
825.1,825,1,26,859,Q,1,1,0,26,0,25.039199999999994,0.0,25.039199999999994,75.9608
826.1,826,1,26,343,Q,1,1,0,26,0,28.891813999999997,0.0,28.891813999999997,72.108186
827.1,827,1,26,499,Q,1,1,0,26,0,25.889602999999994,0.0,25.889602999999994,75.110397
828.1,828,4,23,593,Q,1,4,0,23,0,15.904566000000003,0.0,15.904566000000003,85.095434
829.1,829,1,26,161,Q,1,1,0,26,0,33.652193999999994,0.0,33.652193999999994,67.347806
830.1,830,1,26,403,Q,1,1,0,26,0,26.085357000000002,0.0,26.085357000000002,74.914643
831.1,831,1,26,848,Q,1,1,0,26,0,34.863873999999996,0.0,34.863873999999996,66.136126
832.1,832,1,26,Gap,G,0,0,0,0,26,0.0,7327.783008,7327.783008,0
833.1,833,1,26,162,Q,1,1,0,26,0,25.003091999999995,0.0,25.003091999999995,75.996908
835.1,835,1,26,739,Q,1,1,0,26,0,24.145425000000003,0.0,24.145425000000003,76.854575
835.2,835,1,26,87,Q,1,1,0,26,0,24.738904000000005,0.0,24.738904000000005,76.261096
835.3,835,1,26,658,Q,1,1,0,26,0,25.086005999999998,0.0,25.086005999999998,75.913994
836.1,836,1,26,309,T,4,8,4,19,7,69.00189,1932.05292,2001.05481,63.255492
836.2,836,1,26,921,Q,22,22,0,5,21,34.500944999999774,5796.15876,5830.659705,66.499055
836.3,836,1,26,Gap,G,0,0,0,0,26,0.0,7176.19656,7176.19656,0
837.1,837,1,26,Gap,G,0,0,0,0,26,0.0,7381.020608,7381.020608,0
838.1,838,1,26,312,Q,1,1,0,26,0,32.248999999999995,0.0,32.248999999999995,68.751
841.1,841,7,20,597,Q,1,7,0,20,0,31.881992999999994,0.0,31.881992999999994,69.118007
843.1,843,1,26,193,Q,1,1,0,26,0,29.921029000000004,0.0,29.921029000000004,71.078971
844.1,844,1,26,307,Q,1,1,0,26,0,26.392448,0.0,26.392448,74.607552
845.1,845,1,26,1234,Q,1,1,0,26,0,22.612449999999995,0.0,22.612449999999995,78.38755
846.1,846,1,26,178,Q,22,22,0,5,21,33.817847999999685,5857.40484,5891.222688,67.182152
847.1,847,1,26,857,Q,1,1,0,26,0,24.623146000000006,0.0,24.623146000000006,76.376854
848.1,848,6,21,1199,Q,1,6,0,21,0,31.450948999999994,0.0,31.450948999999994,69.549051
849.1,849,17,10,1083,Q,17,17,0,10,0,27.966048,0.0,27.966048,73.033952
850.1,850,3,24,1309,Q,1,3,0,24,0,26.895071,0.0,26.895071,74.104929
851.1,851,1,26,10,Q,1,1,0,26,0,27.786771,0.0,27.786771,73.213229
852.1,852,1,26,1230,Q,1,1,0,26,0,28.257802999999996,0.0,28.257802999999996,72.742197
852.2,852,1,26,38,Q,1,1,0,26,0,29.107297000000003,0.0,29.107297000000003,71.892703
852.3,852,1,26,645,Q,1,1,0,26,0,33.771462,0.0,33.771462,67.228538
853.1,853,6,21,284,T,1,7,6,20,1,71.43128999999999,285.72515999999996,357.15644999999995,62.943944
854.1,854,1,26,388,Q,1,1,0,26,0,31.217499000000004,0.0,31.217499000000004,69.782501
855.1,855,1,26,365,Q,1,1,0,26,0,20.951104,0.0,20.951104,80.048896
856.1,856,1,26,533,Q,1,1,0,26,0,28.283511000000004,0.0,28.283511000000004,72.716489
857.1,857,1,26,989,Q,15,15,0,12,14,32.72184500000003,4002.5842079999998,4035.306053,68.278155
857.2,857,1,26,Gap,G,0,0,0,0,26,0.0,7433.370671999999,7433.370671999999,0
857.3,857,1,26,Gap,G,0,0,0,0,26,0.0,7433.370671999999,7433.370671999999,0
858.1,858,1,26,1163,Q,1,1,0,26,0,24.467484,0.0,24.467484,76.532516
858.2,858,1,26,978,Q,1,1,0,26,0,27.836489999999998,0.0,27.836489999999998,73.16351
858.3,858,1,26,1284,Q,1,1,0,26,0,28.636886000000004,0.0,28.636886000000004,72.363114
859.1,859,1,26,559,Q,1,1,0,26,0,26.109088,0.0,26.109088,74.890912
860.1,860,1,26,745,Q,1,1,0,26,0,26.210187000000005,0.0,26.210187000000005,74.789813
861.1,861,17,10,723,Q,1,17,0,10,0,23.970332,0.0,23.970332,77.029668
862.1,862,1,26,262,Q,1,1,0,26,0,23.990824000000003,0.0,23.990824000000003,77.009176
863.1,863,1,26,Gap,G,0,0,0,0,26,0.0,6800.880528,6800.880528,0
864.1,864,1,26,1100,Q,1,1,0,26,0,25.487556999999995,0.0,25.487556999999995,75.512443
865.1,865,16,11,694,Q,1,16,0,11,0,31.722838999999993,0.0,31.722838999999993,69.277161
866.1,866,1,26,1214,Q,1,1,0,26,0,13.305560999999997,0.0,13.305560999999997,87.694439
867.1,867,1,26,Gap,G,0,0,0,0,26,0.0,7342.105472000001,7342.105472000001,0
868.1,868,1,26,Gap,G,0,0,0,0,26,0.0,7375.900063999999,7375.900063999999,0
869.1,869,1,26,Gap,G,0,0,0,0,26,0.0,7421.326640000001,7421.326640000001,0
870.1,870,1,26,191,T,1,2,1,25,1,71.43543799999998,285.741752,357.17719,65.13068
871.1,871,1,26,383,Q,1,1,0,26,0,28.465542,0.0,28.465542,72.534458
872.1,872,12,15,260,Q,10,12,0,15,0,34.714248999999995,0.0,34.714248999999995,66.285751
873.1,873,1,26,833,Q,1,1,0,26,0,24.071377999999996,0.0,24.071377999999996,76.928622
874.1,874,1,26,641,Q,1,1,0,26,0,30.884159999999994,0.0,30.884159999999994,70.11584
875.1,875,1,26,911,Q,1,1,0,26,0,19.541527000000002,0.0,19.541527000000002,81.458473
875.2,875,1,26,27,Q,1,1,0,26,0,25.140922000000003,0.0,25.140922000000003,75.859078
876.1,876,1,26,Gap,G,0,0,0,0,26,0.0,7419.43384,7419.43384,0
878.1,878,1,26,169,Q,1,1,0,26,0,25.477296999999993,0.0,25.477296999999993,75.522703
879.1,879,1,26,116,Q,1,1,0,26,0,32.25041,0.0,32.25041,68.74959
880.1,880,18,9,295,Q,1,18,0,9,0,29.738298,0.0,29.738298,71.261702
881.1,881,1,26,974,Q,1,1,0,26,0,33.659670000000006,0.0,33.659670000000006,67.34033
883.1,883,8,19,1053,Q,1,8,0,19,0,28.047285000000002,0.0,28.047285000000002,72.952715
884.1,884,1,26,458,Q,1,1,0,26,0,27.361363999999995,0.0,27.361363999999995,73.638636
885.1,885,1,26,1186,Q,1,1,0,26,0,18.207243000000005,0.0,18.207243000000005,82.792757
886.1,886,1,26,138,Q,1,1,0,26,0,20.400808999999995,0.0,20.400808999999995,80.599191
887.1,887,1,26,1300,Q,1,1,0,26,0,30.437884999999994,0.0,30.437884999999994,70.562115
888.1,888,1,26,680,Q,1,1,0,26,0,33.772137,0.0,33.772137,67.227863
889.1,889,1,26,265,Q,1,1,0,26,0,20.838880000000003,0.0,20.838880000000003,80.16112
889.2,889,1,26,713,Q,1,1,0,26,0,22.151670999999993,0.0,22.151670999999993,78.848329
890.1,890,1,26,652,Q,1,1,0,26,0,32.859527,0.0,32.859527,68.140473
892.1,892,1,26,Hire,H,0,5,4,22,4,142.6814199999999,1141.45136,1284.13278,0
894.1,894,1,26,1308,Q,1,1,0,26,0,31.637497999999994,0.0,31.637497999999994,69.362502
895.1,895,1,26,527,Q,1,1,0,26,0,29.664395,0.0,29.664395,71.335605
895.2,895,1,26,1059,Q,1,1,0,26,0,31.847167999999996,0.0,31.847167999999996,69.152832
895.3,895,1,26,1128,T,1,5,4,22,4,71.2252739999999,1139.6043840000002,1210.829658,63.13966
896.1,896,24,3,Hire,H,0,24,10,3,0,132.073152,0.0,132.073152,0
897.1,897,1,26,738,T,1,7,6,20,6,71.42637800000011,1714.233072,1785.65945,62.761347
897.2,897,1,26,1032,T,9,15,6,12,14,71.42637800000011,3999.877168,4071.303546,64.527005
897.3,897,1,26,1029,Q,24,24,0,3,23,32.89913400000023,6571.2267759999995,6604.12591,68.100866
899.1,899,1,26,983,Q,1,1,0,26,0,25.417787000000004,0.0,25.417787000000004,75.582213
901.1,901,1,26,336,T,20,24,4,3,23,70.19582400000036,6458.015807999999,6528.211632,62.999822
902.1,902,17,10,Hire,H,0,17,9,10,0,140.268304,0.0,140.268304,0
903.1,903,1,26,453,Q,1,1,0,26,0,17.228072999999995,0.0,17.228072999999995,83.771927
904.1,904,1,26,924,Q,1,1,0,26,0,20.805364999999995,0.0,20.805364999999995,80.194635
905.1,905,1,26,Gap,G,0,0,0,0,26,0.0,7372.120080000001,7372.120080000001,0
906.1,906,10,17,Hire,H,0,10,9,17,0,142.87272000000002,0.0,142.87272000000002,0
907.1,907,1,26,1136,Q,1,1,0,26,0,25.608317999999997,0.0,25.608317999999997,75.391682
908.1,908,1,26,966,Q,1,1,0,26,0,29.275946000000005,0.0,29.275946000000005,71.724054
908.2,908,1,26,Gap,G,0,0,0,0,26,0.0,6852.4976,6852.4976,0
908.3,908,1,26,Gap,G,0,0,0,0,26,0.0,6852.4976,6852.4976,0
909.1,909,1,26,663,Q,1,1,0,26,0,19.204409,0.0,19.204409,81.795591
910.1,910,1,26,97,Q,1,1,0,26,0,22.086189000000005,0.0,22.086189000000005,78.913811
913.1,913,1,26,1109,T,1,6,5,21,5,70.74326799999994,1414.86536,1485.608628,63.643472
915.1,915,11,16,322,Q,1,11,0,16,0,33.35701400000001,0.0,33.35701400000001,67.642986
916.1,916,1,26,799,Q,1,1,0,26,0,15.968862000000001,0.0,15.968862000000001,85.031138
917.1,917,1,26,984,Q,1,1,0,26,0,21.232259,0.0,21.232259,79.767741
918.1,918,1,26,957,Q,1,1,0,26,0,23.355029000000002,0.0,23.355029000000002,77.644971
919.1,919,1,26,1016,Q,1,1,0,26,0,30.049515,0.0,30.049515,70.950485
922.1,922,17,10,697,Q,1,17,0,10,0,24.023455999999996,0.0,24.023455999999996,76.976544
923.1,923,1,26,790,Q,1,1,0,26,0,34.664550000000006,0.0,34.664550000000006,66.33545
923.2,923,1,26,1101,Q,1,1,0,26,0,35.432063,0.0,35.432063,65.567937
924.1,924,21,6,972,T,1,21,3,6,0,70.572676,0.0,70.572676,62.982156
925.1,925,1,26,Gap,G,0,0,0,0,26,0.0,7267.671215999999,7267.671215999999,0
926.1,926,1,26,1138,Q,1,1,0,26,0,29.013867000000005,0.0,29.013867000000005,71.986133
927.1,927,1,26,Gap,G,0,0,0,0,26,0.0,6937.424832,6937.424832,0
929.1,929,1,26,416,Q,1,1,0,26,0,22.301766,0.0,22.301766,78.698234
930.1,930,26,1,998,Q,7,26,0,1,0,32.268632999999994,0.0,32.268632999999994,68.731367
930.2,930,26,1,Hire,H,0,26,12,1,0,141.397872,0.0,141.397872,0
931.1,931,7,20,1244,Q,1,7,0,20,0,23.554023,0.0,23.554023,77.445977
931.2,931,7,20,280,Q,1,7,0,20,0,24.590468,0.0,24.590468,76.409532
932.1,932,1,26,409,Q,1,1,0,26,0,31.332891000000004,0.0,31.332891000000004,69.667109
933.1,933,12,15,61,T,1,12,4,15,0,70.93214599999999,0.0,70.93214599999999,63.549315
934.1,934,1,26,958,T,21,26,5,1,25,71.2909639999998,7129.0964,7200.387364,64.344877
935.1,935,1,26,668,Q,1,1,0,26,0,20.524322999999995,0.0,20.524322999999995,80.475677
936.1,936,6,21,1179,Q,1,6,0,21,0,32.517534999999995,0.0,32.517534999999995,68.482465
937.1,937,1,26,660,Q,1,1,0,26,0,35.506885999999994,0.0,35.506885999999994,65.493114
938.1,938,1,26,Gap,G,0,0,0,0,26,0.0,7151.901743999999,7151.901743999999,0
939.1,939,1,26,251,Q,1,1,0,26,0,21.435246000000006,0.0,21.435246000000006,79.564754
940.1,940,1,26,Gap,G,0,0,0,0,26,0.0,7365.820176000001,7365.820176000001,0
941.1,941,1,26,714,Q,1,1,0,26,0,34.739363,0.0,34.739363,66.260637
942.1,942,1,26,753,Q,1,1,0,26,0,28.865114000000005,0.0,28.865114000000005,72.134886
943.1,943,1,26,429,Q,1,1,0,26,0,33.015444,0.0,33.015444,67.984556
944.1,944,7,20,970,T,1,7,1,20,0,71.06322,0.0,71.06322,64.315711
945.1,945,1,26,Gap,G,0,0,0,0,26,0.0,7419.491248,7419.491248,0
946.1,946,1,26,317,Q,1,1,0,26,0,25.894501000000005,0.0,25.894501000000005,75.105499
947.1,947,1,26,234,Q,1,1,0,26,0,22.948351000000002,0.0,22.948351000000002,78.051649
948.1,948,8,19,172,Q,1,8,0,19,0,23.451915999999997,0.0,23.451915999999997,77.548084
948.2,948,8,19,936,Q,1,8,0,19,0,28.524874999999994,0.0,28.524874999999994,72.475125
949.1,949,1,26,482,Q,1,1,0,26,0,28.395540999999994,0.0,28.395540999999994,72.604459
950.1,950,1,26,707,Q,2,2,0,25,1,33.24973,285.96124799999996,319.21097799999995,67.75027
951.1,951,17,10,940,Q,16,17,0,10,0,31.879701999999995,0.0,31.879701999999995,69.120298
952.1,952,1,26,705,T,1,4,3,23,3,69.61205799999993,835.3446959999999,904.9567539999998,64.649894
953.1,953,1,26,605,Q,1,1,0,26,0,30.650278999999998,0.0,30.650278999999998,70.349721
954.1,954,1,26,1125,Q,1,1,0,26,0,30.769942999999998,0.0,30.769942999999998,70.230057
956.1,956,1,26,279,Q,1,1,0,26,0,28.395854999999997,0.0,28.395854999999997,72.604145
957.1,957,20,7,77,Q,12,20,0,7,0,32.859556,0.0,32.859556,68.140444
957.2,957,20,7,296,Q,1,20,0,7,0,33.141994999999994,0.0,33.141994999999994,67.858005
958.1,958,1,26,779,T,1,4,3,23,3,62.71564799999999,752.5877759999998,815.3034239999998,63.809043
959.1,959,1,26,1239,Q,1,1,0,26,0,28.853092000000004,0.0,28.853092000000004,72.146908
960.1,960,17,10,929,Q,10,17,0,10,0,25.786986999999996,0.0,25.786986999999996,75.213013
963.1,963,25,2,679,Q,1,25,0,2,0,17.391653000000005,0.0,17.391653000000005,83.608347
965.1,965,1,26,Gap,G,0,0,0,0,26,0.0,7419.43384,7419.43384,0
966.1,966,1,26,Gap,G,0,0,0,0,26,0.0,7117.50208,7117.50208,0
967.1,967,10,17,Hire,H,0,11,10,16,1,137.979056,275.958112,413.93716800000004,0
968.1,968,1,26,643,Q,1,1,0,26,0,20.297882,0.0,20.297882,80.702118
969.1,969,1,26,709,T,1,2,1,25,1,71.02376600000002,284.095064,355.11883,64.147889
970.1,970,1,26,Gap,G,0,0,0,0,26,0.0,7304.236784000001,7304.236784000001,0
971.1,971,1,26,566,Q,1,1,0,26,0,29.693180999999996,0.0,29.693180999999996,71.306819
972.1,972,1,26,915,Q,1,1,0,26,0,24.627795000000006,0.0,24.627795000000006,76.372205
973.1,973,1,26,522,Q,1,1,0,26,0,23.103723000000002,0.0,23.103723000000002,77.896277
974.1,974,1,26,83,Q,9,9,0,18,8,34.99780800000008,2239.8597120000004,2274.8575200000005,66.002192
975.1,975,1,26,1193,Q,1,1,0,26,0,26.058959,0.0,26.058959,74.941041
976.1,976,3,24,824,Q,1,3,0,24,0,23.496312000000003,0.0,23.496312000000003,77.503688
977.1,977,1,26,885,Q,1,1,0,26,0,28.228397,0.0,28.228397,72.771603
978.1,978,1,26,515,Q,1,1,0,26,0,29.487827999999993,0.0,29.487827999999993,71.512172
979.1,979,1,26,555,Q,1,1,0,26,0,33.90180599999999,0.0,33.90180599999999,67.098194
980.1,980,1,26,Gap,G,0,0,0,0,26,0.0,7434.27672,7434.27672,0
981.1,981,1,26,270,Q,1,1,0,26,0,19.302006000000006,0.0,19.302006000000006,81.697994
982.1,982,1,26,Gap,G,0,0,0,0,26,0.0,7426.885648,7426.885648,0
982.2,982,1,26,Gap,G,0,0,0,0,26,0.0,7426.885648,7426.885648,0
982.3,982,1,26,Gap,G,0,0,0,0,26,0.0,7426.885648,7426.885648,0
984.1,984,18,9,258,Q,1,18,0,9,0,35.585651,0.0,35.585651,65.414349
985.1,985,5,22,1068,Q,1,5,0,22,0,34.377044999999995,0.0,34.377044999999995,66.622955
986.1,986,1,26,432,Q,1,1,0,26,0,21.108048999999994,0.0,21.108048999999994,79.891951
988.1,988,1,26,737,Q,1,1,0,26,0,23.000799999999998,0.0,23.000799999999998,77.9992
989.1,989,1,26,826,Q,1,1,0,26,0,21.868654000000006,0.0,21.868654000000006,79.131346
990.1,990,17,10,815,Q,15,17,0,10,0,34.427126,0.0,34.427126,66.572874
991.1,991,1,26,384,Q,1,1,0,26,0,29.802431,0.0,29.802431,71.197569
992.1,992,1,26,495,Q,1,1,0,26,0,33.907771,0.0,33.907771,67.092229
993.1,993,17,10,459,Q,6,17,0,10,0,27.367230000000006,0.0,27.367230000000006,73.63277
994.1,994,11,16,718,Q,1,11,0,16,0,17.308255000000003,0.0,17.308255000000003,83.691745
996.1,996,1,26,364,Q,1,1,0,26,0,24.599419999999995,0.0,24.599419999999995,76.40058
997.1,997,1,26,240,Q,1,1,0,26,0,34.070803,0.0,34.070803,66.929197
998.1,998,1,26,706,Q,1,1,0,26,0,27.290211,0.0,27.290211,73.709789
999.1,999,1,26,452,Q,1,1,0,26,0,31.542575,0.0,31.542575,69.457425
1000.1,1000,1,26,598,Q,1,1,0,26,0,30.303393999999997,0.0,30.303393999999997,70.696606
